Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
1082620,480,DM Bravo,2/6/1989, Left-hand bat,Right-arm medium-fast,West Indies,Player,Kolkata Knight Riders,Rising Pune Supergiants,G Gambhir,SPD Smith,RV Uthappa,MS Dhoni
1082620,488,RA Tripathi,3/2/1991, Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082620,497,Washington Sundar,10/5/1999, Left-hand bat, Right-arm offbreak,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,SPD Smith,G Gambhir,MS Dhoni,RV Uthappa
1082621,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Captain,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,88,KD Karthik,6/1/1985,Right-hand bat,NULL,India,Keeper,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,310,JP Faulkner,4/29/1990,Right-hand bat,Left-arm fast-medium,Australia,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,410,Ishan Kishan,7/18/1998,Left-hand bat,NULL,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,417,TM Head,12/29/1993,Left-hand bat,Right-arm offbreak,Australia,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,452,S Badree,3/9/1981,Right-hand bat,Legbreak,West Indies,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,470,A Choudhary,1/28/1990,Right-hand bat,Left-arm medium,India,Player,Royal Challengers Bangalore,Gujarat Lions,V Kohli,SK Raina,KM Jadhav,KD Karthik
1082621,471,AJ Tye,12/12/1986,Right-handed,Right-arm medium fast,Australia,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,472,Ankit Soni,8/2/1993, Right-hand bat, Legbreak,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,477,Basil Thampi,9/11/1993,Right-hand bat, Right-arm fast-medium,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082621,487,NB Singh,9/8/1995,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Royal Challengers Bangalore,SK Raina,V Kohli,KD Karthik,KM Jadhav
1082622,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Captain,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,351,SV Samson,11/11/1994,Right-hand bat,NULL,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,371,NM Coulter-Nile,10/11/1987,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,372,CJ Anderson,12/13/1990,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,405,PJ Cummins,5/8/1993,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,420,RR Pant,10/4/1997,Left-hand bat,NULL,India,Keeper,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,462,Kuldeep Yadav,12/14/1994,Left-hand bat,Slow left-arm chinaman,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,473,AR Bawne,12/17/1992, Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,478,C de Grandhomme,7/22/1986,Right-hand bat,Right-arm fast-medium,New Zealand,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,479,CR Woakes,3/2/1989, Right-hand bat,Right-arm fast-medium,England,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082622,482,K Rabada,5/25/1995, Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Kolkata Knight Riders,Z Khan,G Gambhir,RR Pant,RV Uthappa
1082622,491,SP Jackson,9/27/1986,Right-hand bat,NULL,India,Player,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,Z Khan,RV Uthappa,RR Pant
1082623,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,62,WP Saha,10/24/1984,Right-hand bat,NULL,India,Keeper,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,183,NV Ojha,7/20/1983,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Captain,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,368,S Kaul,5/19/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,395,Anureet Singh,3/2/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,396,KS Williamson,8/8/1990,Right-hand bat,Right-arm offbreak,New Zealand,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082623,415,MJ Guptill,9/30/1986,Right-hand bat,Right-arm offbreak,New Zealand,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,422,KC Cariappa,4/13/1994,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Sunrisers Hyderabad,GJ Maxwell,DA Warner,WP Saha,NV Ojha
1082623,489,Rashid Khan,11/20/1998,Right-hand bat,Legbreak googly,Afghanistan,Player,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,GJ Maxwell,NV Ojha,WP Saha
1082624,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,Keeper,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,258,DT Christian,5/4/1983,Right-hand bat,Right-arm fast-medium,Australia,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,306,SPD Smith,6/2/1989,Right-hand bat,Legbreak googly,India,Captain,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,346,JD Unadkat,10/18/1991,Right-hand bat,Left-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,369,Sachin Baby,12/18/1988,Left-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,386,Imran Tahir,3/27/1979,Right-hand bat,Legbreak googly,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,417,TM Head,12/29/1993,Left-hand bat,Right-arm offbreak,Australia,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,452,S Badree,3/9/1981,Right-hand bat,Legbreak,West Indies,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,461,AF Milne,4/13/1992,Right-hand bat,Right-arm fast,New Zealand,Player,Royal Challengers Bangalore,Rising Pune Supergiants,V Kohli,SPD Smith,KM Jadhav,MS Dhoni
1082624,465,DL Chahar,8/7/1992,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,483,LH Ferguson,6/13/1991,Right-hand bat,Right-arm fast,New Zealand,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,488,RA Tripathi,3/2/1991, Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082624,497,Washington Sundar,10/5/1999, Left-hand bat, Right-arm offbreak,India,Player,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,V Kohli,MS Dhoni,KM Jadhav
1082625,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,17,PA Patel,3/9/1985,Left-hand bat,NULL,India,Keeper,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Captain,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,88,KD Karthik,6/1/1985,Right-hand bat,NULL,India,Keeper,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,310,JP Faulkner,4/29/1990,Right-hand bat,Left-arm fast-medium,Australia,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,375,JJ Bumrah,12/6/1993,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,400,HH Pandya,10/11/1993,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,407,JC Buttler,9/8/1990,Right-hand bat,NULL,England,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,410,Ishan Kishan,7/18/1998,Left-hand bat,NULL,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,413,KH Pandya,3/24/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,431,N Rana,12/27/1993,Left-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Gujarat Lions,RG Sharma,SK Raina,PA Patel,KD Karthik
1082625,471,AJ Tye,12/12/1986,Right-handed,Right-arm medium fast,Australia,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,472,Ankit Soni,8/2/1993, Right-hand bat, Legbreak,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082625,477,Basil Thampi,9/11/1993,Right-hand bat, Right-arm fast-medium,India,Player,Gujarat Lions,Mumbai Indians,SK Raina,RG Sharma,KD Karthik,PA Patel
1082626,62,WP Saha,10/24/1984,Right-hand bat,NULL,India,Keeper,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,100,SE Marsh,7/9/1983,Left-hand bat,Slow left-arm orthodox,Australia,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,293,S Nadeem,8/12/1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,296,VR Aaron,10/29/1989,Right-hand bat,Right-arm fast,India,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Captain,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,347,Mohammed Shami,9/3/1990,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,351,SV Samson,11/11/1994,Right-hand bat,NULL,India,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,372,CJ Anderson,12/13/1990,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,415,MJ Guptill,9/30/1986,Right-hand bat,Right-arm offbreak,New Zealand,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,420,RR Pant,10/4/1997,Left-hand bat,NULL,India,Keeper,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,421,SW Billings,6/15/1991,Right-hand bat,NULL,England,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,427,HM Amla,3/31/1983,Right-hand bat,Right-arm offbreak,South Africa,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082626,482,K Rabada,5/25/1995, Left-hand bat,Right-arm fast,South Africa,Player,Delhi Daredevils,Kings XI Punjab,KK Nair,GJ Maxwell,RR Pant,WP Saha
1082626,493,T Natarajan,5/27/1991,Left-hand bat,Left-arm medium,India,Player,kings XI Punjab,Delhi Daredevils,GJ Maxwell,KK Nair,WP Saha,RR Pant
1082627,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,183,NV Ojha,7/20/1983,Right-hand bat,NULL,India,Keeper,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,228,Bipul Sharma,9/28/1983,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
1082627,368,S Kaul,5/19/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,G Gambhir,NV Ojha,RV Uthappa
1082627,371,NM Coulter-Nile,10/11/1987,Right-hand bat,Right-arm fast,Australia,Player,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,DA Warner,RV Uthappa,NV Ojha
